episode,timestep,reward
24192,483850,-9.4025
24194,483900,-8.3596
24197,483950,-7.507
24199,484000,-8.3274
24202,484050,-8.326
24204,484100,-8.6201
24207,484150,-6.3833
24209,484200,-7.6381
24212,484250,-6.5551
24214,484300,-7.5957
24217,484350,-5.6282
24219,484400,-9.4909
24222,484450,-10.6285
24224,484500,-6.4015
24227,484550,-10.3938
24229,484600,-9.1706
24232,484650,-5.3473
24234,484700,-6.3132
24237,484750,-9.1045
24239,484800,-7.2285
24242,484850,-6.1788
24244,484900,-6.381
24247,484950,-5.9221
24249,485000,-7.3041
24252,485050,-6.1742
24254,485100,-6.6345
24257,485150,-7.7606
24259,485200,-5.7356
24262,485250,-9.1047
24264,485300,-7.9739
24267,485350,-6.6685
24269,485400,-6.3122
24272,485450,-8.627
24274,485500,-7.7592
24277,485550,-7.3967
24279,485600,-6.3094
24282,485650,-6.0851
24284,485700,-8.1837
24287,485750,-7.3073
24289,485800,-5.6923
24292,485850,-6.5246
24294,485900,-7.4909
24297,485950,-7.4514
24299,486000,-6.9209
24302,486050,-11.7609
24304,486100,-10.0345
24307,486150,-8.3035
24309,486200,-7.4394
24312,486250,-7.2601
24314,486300,-6.6504
24317,486350,-6.2361
24319,486400,-6.962
24322,486450,-6.3937
24324,486500,-8.5482
24327,486550,-6.5061
24329,486600,-7.7335
24332,486650,-9.6392
24334,486700,-8.0874
24337,486750,-6.8473
24339,486800,-8.3814
24342,486850,-8.4343
24344,486900,-8.5432
24347,486950,-8.7817
24349,487000,-7.4796
24352,487050,-9.1324
24354,487100,-6.5442
24357,487150,-7.5216
24359,487200,-7.264
24362,487250,-6.8212
24364,487300,-8.1528
24367,487350,-7.4539
24369,487400,-8.6153
24372,487450,-5.5506
24374,487500,-5.7129
24377,487550,-6.3097
24379,487600,-9.3734
24382,487650,-6.0619
24384,487700,-7.3044
24387,487750,-5.3699
24389,487800,-6.6765
24392,487850,-7.605
24394,487900,-8.7918
24397,487950,-6.924
24399,488000,-6.6401
24402,488050,-6.3647
24404,488100,-8.2568
24407,488150,-8.5356
24409,488200,-6.5272
24412,488250,-8.8351
24414,488300,-10.8484
24417,488350,-7.7478
24419,488400,-8.2308
24422,488450,-8.9227
24424,488500,-8.6361
24427,488550,-8.4082
24429,488600,-11.4368
24432,488650,-6.5802
24434,488700,-6.6957
24437,488750,-9.1771
24439,488800,-8.3369
24442,488850,-7.1704
24444,488900,-10.4468
24447,488950,-6.9151
24449,489000,-7.4238
24452,489050,-8.3094
24454,489100,-8.6295
24457,489150,-7.0228
24459,489200,-6.5406
24462,489250,-8.7063
24464,489300,-9.1161
24467,489350,-9.1193
24469,489400,-5.976
24472,489450,-6.9192
24474,489500,-5.3811
24477,489550,-7.694
24479,489600,-8.3353
24482,489650,-9.0368
24484,489700,-6.3875
24487,489750,-6.5315
24489,489800,-6.8135
24492,489850,-7.1069
24494,489900,-6.8001
24497,489950,-7.4923
24499,490000,-5.5717
24502,490050,-6.0116
24504,490100,-5.6194
24507,490150,-9.0376
24509,490200,-9.8209
24512,490250,-7.1068
24514,490300,-7.4618
24517,490350,-6.4328
24519,490400,-6.6849
24522,490450,-6.1727
24524,490500,-6.6768
24527,490550,-8.2493
24529,490600,-7.7355
24532,490650,-9.187
24534,490700,-10.2717
24537,490750,-8.2658
24539,490800,-9.2952
24542,490850,-7.6862
24544,490900,-7.1063
24547,490950,-9.9159
24549,491000,-6.5496
24552,491050,-7.2226
24554,491100,-7.675
24557,491150,-8.9801
24559,491200,-6.5012
24562,491250,-9.0238
24564,491300,-6.9203
24567,491350,-10.952
24569,491400,-7.347
24572,491450,-6.7809
24574,491500,-8.2308
24577,491550,-6.7185
24579,491600,-7.0661
24582,491650,-9.3038
24584,491700,-8.2944
24587,491750,-6.2884
24589,491800,-6.9599
24592,491850,-9.8988
24594,491900,-5.863
24597,491950,-6.4532
24599,492000,-8.2244
24602,492050,-7.1404
24604,492100,-6.369
24607,492150,-6.9155
24609,492200,-6.8225
24612,492250,-7.1684
24614,492300,-8.9363
24617,492350,-7.6798
24619,492400,-6.3043
24622,492450,-8.6472
24624,492500,-6.5888
24627,492550,-7.3877
24629,492600,-7.37
24632,492650,-6.8771
24634,492700,-8.5925
24637,492750,-8.4957
24639,492800,-8.0821
24642,492850,-6.7897
24644,492900,-7.5651
24647,492950,-9.4232
24649,493000,-6.5526
24652,493050,-6.9573
24654,493100,-6.8669
24657,493150,-9.7133
24659,493200,-7.0616
24662,493250,-9.1247
24664,493300,-5.919
24667,493350,-9.289
24669,493400,-7.0701
24672,493450,-7.4901
24674,493500,-7.7783
24677,493550,-8.9928
24679,493600,-6.9331
24682,493650,-7.6467
24684,493700,-6.5998
24687,493750,-6.4155
24689,493800,-6.5245
24692,493850,-10.5584
24694,493900,-6.5763
24697,493950,-6.8156
24699,494000,-5.816
24702,494050,-7.2241
24704,494100,-8.426
24707,494150,-7.2485
24709,494200,-8.7359
24712,494250,-6.4262
24714,494300,-6.562
24717,494350,-7.1304
24719,494400,-5.9779
24722,494450,-7.3504
24724,494500,-7.9294
24727,494550,-6.6318
24729,494600,-5.5624
24732,494650,-8.1336
24734,494700,-6.8543
24737,494750,-6.8889
24739,494800,-6.8058
24742,494850,-9.8748
24744,494900,-8.6674
24747,494950,-11.8619
24749,495000,-7.0417
24752,495050,-8.1873
24754,495100,-6.4525
24757,495150,-6.9269
24759,495200,-7.9339
24762,495250,-8.008
24764,495300,-7.4445
24767,495350,-8.1975
24769,495400,-8.7264
24772,495450,-5.8694
24774,495500,-6.0195
24777,495550,-8.6645
24779,495600,-9.2148
24782,495650,-8.4059
24784,495700,-6.5335
24787,495750,-6.9146
24789,495800,-8.1065
24792,495850,-6.211
24794,495900,-10.1432
24797,495950,-6.7575
24799,496000,-7.7928
24802,496050,-6.8733
24804,496100,-5.6294
24807,496150,-6.4665
24809,496200,-6.258
24812,496250,-7.5726
24814,496300,-9.786
24817,496350,-7.1876
24819,496400,-5.5694
24822,496450,-7.8215
24824,496500,-8.2635
24827,496550,-6.4766
24829,496600,-7.2703
24832,496650,-5.9155
24834,496700,-7.8528
24837,496750,-6.0998
24839,496800,-9.3901
24842,496850,-9.9223
24844,496900,-6.4769
24847,496950,-8.7053
24849,497000,-9.4903
24852,497050,-8.1451
24854,497100,-6.6696
24857,497150,-7.1292
24859,497200,-5.819
24862,497250,-12.3591
24864,497300,-9.0613
24867,497350,-5.7761
24869,497400,-8.8791
24872,497450,-5.5895
24874,497500,-7.1618
24877,497550,-8.0887
24879,497600,-5.5649
24882,497650,-8.0851
24884,497700,-5.8124
24887,497750,-8.304
24889,497800,-7.7574
24892,497850,-8.1102
24894,497900,-8.9902
24897,497950,-8.9412
24899,498000,-10.7756
24902,498050,-7.1422
24904,498100,-8.0952
24907,498150,-7.8351
24909,498200,-6.6946
24912,498250,-7.3515
24914,498300,-8.6314
24917,498350,-6.5081
24919,498400,-7.935
24922,498450,-8.4954
24924,498500,-7.8066
24927,498550,-8.2552
24929,498600,-6.042
24932,498650,-8.933
24934,498700,-6.3195
24937,498750,-7.699
24939,498800,-8.8008
24942,498850,-8.6952
24944,498900,-9.0545
24947,498950,-9.259
24949,499000,-10.4883
24952,499050,-6.2541
24954,499100,-10.1819
24957,499150,-7.7824
24959,499200,-8.2277
24962,499250,-6.4849
24964,499300,-4.3064
24967,499350,-8.9136
24969,499400,-10.337
24972,499450,-6.2308
24974,499500,-6.4837
24977,499550,-8.1911
24979,499600,-7.0042
24982,499650,-8.6361
24984,499700,-7.4196
24987,499750,-6.6776
24989,499800,-6.2706
24992,499850,-6.0212
24994,499900,-7.8016
24997,499950,-6.0554
24999,500000,-5.6805
25002,500050,-7.4945
25004,500100,-8.2123
25007,500150,-7.3552
25009,500200,-9.4619
25012,500250,-6.4
25014,500300,-6.5403
25017,500350,-7.881
25019,500400,-5.3694
25022,500450,-8.2683
25024,500500,-6.3635
25027,500550,-7.4167
25029,500600,-6.0013
25032,500650,-8.014
25034,500700,-7.5281
25037,500750,-7.007
25039,500800,-8.9459
25042,500850,-6.5415
25044,500900,-7.1109
25047,500950,-9.8206
25049,501000,-7.7499
25052,501050,-6.7379
25054,501100,-6.1213
25057,501150,-6.4829
25059,501200,-9.8946
25062,501250,-9.7483
25064,501300,-7.4798
25067,501350,-8.2627
25069,501400,-7.2483
25072,501450,-7.4465
25074,501500,-6.8643
25077,501550,-6.1561
25079,501600,-8.6232
25082,501650,-11.4528
25084,501700,-6.7234
25087,501750,-9.2775
25089,501800,-7.2637
25092,501850,-7.1845
25094,501900,-5.8199
25097,501950,-10.5206
25099,502000,-7.0774
25102,502050,-6.0504
25104,502100,-8.313
25107,502150,-7.0607
25109,502200,-7.2295
25112,502250,-10.1059
25114,502300,-7.4611
25117,502350,-7.881
25119,502400,-7.0653
25122,502450,-7.9543
25124,502500,-5.9184
25127,502550,-9.7881
25129,502600,-5.9415
25132,502650,-6.2575
25134,502700,-9.8149
25137,502750,-11.7666
25139,502800,-8.5657
25142,502850,-8.3424
25144,502900,-9.9198
25147,502950,-6.7117
25149,503000,-8.7192
25152,503050,-8.7649
25154,503100,-7.385
25157,503150,-8.4824
25159,503200,-10.3601
25162,503250,-8.2249
25164,503300,-5.4824
25167,503350,-6.6841
25169,503400,-6.6815
25172,503450,-6.921
25174,503500,-9.9498
25177,503550,-7.4089
25179,503600,-6.0703
25182,503650,-7.2313
25184,503700,-7.2435
25187,503750,-11.0277
25189,503800,-7.6236
25192,503850,-6.0675
25194,503900,-5.2857
25197,503950,-6.0576
25199,504000,-6.4924
25202,504050,-8.4173
25204,504100,-8.2781
25207,504150,-8.389
25209,504200,-7.7301
25212,504250,-8.8968
25214,504300,-5.8629
25217,504350,-6.526
25219,504400,-7.0494
25222,504450,-8.384
25224,504500,-7.331
25227,504550,-9.2704
25229,504600,-6.5965
25232,504650,-9.1627
25234,504700,-6.8214
25237,504750,-6.2502
25239,504800,-9.6047
25242,504850,-8.1866
25244,504900,-7.1946
25247,504950,-5.082
25249,505000,-8.8399
25252,505050,-6.0943
25254,505100,-6.2382
25257,505150,-7.2199
25259,505200,-6.6347
25262,505250,-6.7796
25264,505300,-7.1194
25267,505350,-9.8414
25269,505400,-7.8693
25272,505450,-6.0773
25274,505500,-8.6503
25277,505550,-8.8547
25279,505600,-6.9914
25282,505650,-6.1749
25284,505700,-9.47
25287,505750,-6.949
25289,505800,-9.7259
25292,505850,-7.3398
25294,505900,-6.7344
25297,505950,-8.1017
25299,506000,-7.7413
25302,506050,-9.1239
25304,506100,-6.8121
25307,506150,-7.5588
25309,506200,-8.3055
25312,506250,-5.8332
25314,506300,-6.7404
25317,506350,-7.1869
25319,506400,-8.3675
25322,506450,-8.3356
25324,506500,-8.404
25327,506550,-7.6338
25329,506600,-7.3097
25332,506650,-11.4877
25334,506700,-6.6149
25337,506750,-8.4104
25339,506800,-6.1506
25342,506850,-6.4973
25344,506900,-6.5349
25347,506950,-7.7257
25349,507000,-9.6586
25352,507050,-6.5734
25354,507100,-5.2046
25357,507150,-6.3026
25359,507200,-6.8281
25362,507250,-6.3146
25364,507300,-7.1229
25367,507350,-7.2264
25369,507400,-5.9102
25372,507450,-5.9203
25374,507500,-12.9586
25377,507550,-8.1131
25379,507600,-11.5131
25382,507650,-8.0435
25384,507700,-9.7817
25387,507750,-8.6207
25389,507800,-7.2604
25392,507850,-7.7451
25394,507900,-5.4294
25397,507950,-6.7488
25399,508000,-6.3068
25402,508050,-8.578
25404,508100,-5.9866
25407,508150,-6.9322
25409,508200,-7.4868
25412,508250,-10.7821
25414,508300,-6.4612
25417,508350,-6.4543
25419,508400,-7.5291
25422,508450,-6.8598
25424,508500,-7.3588
25427,508550,-9.8031
25429,508600,-5.9056
25432,508650,-6.878
25434,508700,-9.6804
25437,508750,-9.0615
25439,508800,-6.0584
25442,508850,-7.1786
25444,508900,-6.3161
25447,508950,-6.3269
25449,509000,-8.9894
25452,509050,-6.4865
25454,509100,-6.6494
25457,509150,-6.1228
25459,509200,-7.9841
25462,509250,-7.2174
25464,509300,-7.9991
25467,509350,-9.6417
25469,509400,-5.7863
25472,509450,-6.7304
25474,509500,-8.4554
25477,509550,-6.2774
25479,509600,-5.8234
25482,509650,-8.1656
25484,509700,-6.7672
25487,509750,-6.1504
25489,509800,-8.5566
25492,509850,-7.7183
25494,509900,-8.504
25497,509950,-8.3153
25499,510000,-7.4197
25502,510050,-7.1534
25504,510100,-6.3678
25507,510150,-6.5872
25509,510200,-10.0899
25512,510250,-6.2517
25514,510300,-8.1035
25517,510350,-6.4557
25519,510400,-7.2429
25522,510450,-6.1433
25524,510500,-8.6357
25527,510550,-6.3695
25529,510600,-10.1629
25532,510650,-7.385
25534,510700,-6.4199
25537,510750,-8.1704
25539,510800,-6.5514
25542,510850,-8.149
25544,510900,-6.007
25547,510950,-5.9579
25549,511000,-6.3913
25552,511050,-8.0022
25554,511100,-7.0931
25557,511150,-9.7108
25559,511200,-6.7951
25562,511250,-7.6506
25564,511300,-7.3709
25567,511350,-7.7371
25569,511400,-9.4975
25572,511450,-7.5753
25574,511500,-7.5267
25577,511550,-5.9434
25579,511600,-6.1577
25582,511650,-9.6303
25584,511700,-7.8977
25587,511750,-8.3812
25589,511800,-8.0861
25592,511850,-8.3724
25594,511900,-5.4011
25597,511950,-8.1167
25599,512000,-9.1386
25602,512050,-8.0941
25604,512100,-7.8009
25607,512150,-6.5964
25609,512200,-8.1801
25612,512250,-7.1128
25614,512300,-7.1744
25617,512350,-9.6256
25619,512400,-8.1355
25622,512450,-12.4595
25624,512500,-7.4765
25627,512550,-5.8998
25629,512600,-9.4889
25632,512650,-12.2897
25634,512700,-5.9316
25637,512750,-6.8957
25639,512800,-8.6654
25642,512850,-7.3471
25644,512900,-7.3595
25647,512950,-6.9608
25649,513000,-6.5252
25652,513050,-6.7297
25654,513100,-8.5058
25657,513150,-8.851
25659,513200,-9.395
25662,513250,-10.2731
25664,513300,-9.8621
25667,513350,-6.4155
25669,513400,-7.353
25672,513450,-9.4785
25674,513500,-9.275
25677,513550,-8.0665
25679,513600,-7.8371
25682,513650,-6.7061
25684,513700,-9.3641
25687,513750,-9.1011
25689,513800,-7.5178
25692,513850,-7.5631
25694,513900,-5.9657
25697,513950,-6.7493
25699,514000,-6.344
25702,514050,-8.7047
25704,514100,-11.1355
25707,514150,-6.0795
25709,514200,-7.5792
25712,514250,-6.0573
25714,514300,-5.5061
25717,514350,-7.4956
25719,514400,-6.8964
25722,514450,-6.113
25724,514500,-7.6858
25727,514550,-8.5287
25729,514600,-6.7138
25732,514650,-6.4354
25734,514700,-7.7149
25737,514750,-6.5846
25739,514800,-9.7921
25742,514850,-6.0351
25744,514900,-5.9929
25747,514950,-10.6529
25749,515000,-8.404
25752,515050,-8.8005
25754,515100,-8.5195
25757,515150,-7.1202
25759,515200,-8.5315
25762,515250,-7.9158
25764,515300,-6.9717
25767,515350,-8.0778
25769,515400,-10.3349
25772,515450,-8.8846
25774,515500,-9.6461
25777,515550,-7.9718
25779,515600,-10.4196
25782,515650,-6.7841
25784,515700,-6.6362
25787,515750,-8.6565
25789,515800,-7.4511
25792,515850,-6.7762
25794,515900,-6.5675
25797,515950,-9.5572
25799,516000,-10.0823
25802,516050,-7.7714
25804,516100,-7.5811
25807,516150,-6.002
25809,516200,-6.7426
25812,516250,-7.1345
25814,516300,-6.217
25817,516350,-9.4204
25819,516400,-7.2439
25822,516450,-8.3322
25824,516500,-5.0554
25827,516550,-7.7951
25829,516600,-8.5297
25832,516650,-6.7803
25834,516700,-7.7762
25837,516750,-6.2351
25839,516800,-7.8
25842,516850,-6.9266
25844,516900,-8.0144
25847,516950,-6.8795
25849,517000,-6.9208
25852,517050,-7.8573
25854,517100,-6.149
25857,517150,-6.9497
25859,517200,-7.9194
25862,517250,-7.0476
25864,517300,-7.5454
25867,517350,-5.6115
25869,517400,-10.8327
25872,517450,-7.3364
25874,517500,-8.9184
25877,517550,-6.3322
25879,517600,-7.6452
25882,517650,-5.7402
25884,517700,-7.6151
25887,517750,-8.7093
25889,517800,-10.5792
25892,517850,-7.9146
25894,517900,-11.1077
25897,517950,-7.75
25899,518000,-8.9894
25902,518050,-6.8136
25904,518100,-5.4063
25907,518150,-8.2369
25909,518200,-5.6183
25912,518250,-7.5309
25914,518300,-5.8474
25917,518350,-7.8819
25919,518400,-6.3482
25922,518450,-7.5419
25924,518500,-8.9241
25927,518550,-6.8994
25929,518600,-6.8407
25932,518650,-9.5408
25934,518700,-5.8566
25937,518750,-6.5902
25939,518800,-7.4586
25942,518850,-8.5965
25944,518900,-7.2064
25947,518950,-8.1806
25949,519000,-8.1326
25952,519050,-7.4082
25954,519100,-7.2123
25957,519150,-9.3306
25959,519200,-6.1582
25962,519250,-7.5089
25964,519300,-6.6195
25967,519350,-6.4555
25969,519400,-8.9159
25972,519450,-7.5934
25974,519500,-8.2923
25977,519550,-9.1186
25979,519600,-8.6486
25982,519650,-7.6166
25984,519700,-4.2826
25987,519750,-7.6602
25989,519800,-11.3338
25992,519850,-7.6188
25994,519900,-5.1095
25997,519950,-8.1794
25999,520000,-9.1909
26002,520050,-7.8033
26004,520100,-7.4852
26007,520150,-10.1891
26009,520200,-8.4211
26012,520250,-7.9313
26014,520300,-10.4555
26017,520350,-6.7034
26019,520400,-5.5888
26022,520450,-6.9309
26024,520500,-7.0609
26027,520550,-9.0346
26029,520600,-6.2694
26032,520650,-8.3612
26034,520700,-9.2362
26037,520750,-6.392
26039,520800,-8.6309
26042,520850,-6.5345
26044,520900,-7.66
26047,520950,-6.5181
26049,521000,-7.1812
26052,521050,-7.461
26054,521100,-7.2629
26057,521150,-7.8922
26059,521200,-5.4829
26062,521250,-8.741
26064,521300,-6.3158
26067,521350,-8.1523
26069,521400,-6.3972
26072,521450,-5.9586
26074,521500,-6.5651
26077,521550,-6.5254
26079,521600,-6.796
26082,521650,-9.0046
26084,521700,-6.8451
26087,521750,-9.1337
26089,521800,-7.147
26092,521850,-7.3421
26094,521900,-8.288
26097,521950,-8.1873
26099,522000,-9.8574
26102,522050,-10.7615
26104,522100,-5.4468
26107,522150,-6.6361
26109,522200,-5.655
26112,522250,-5.7402
26114,522300,-7.5189
26117,522350,-8.2987
26119,522400,-6.696
26122,522450,-5.4805
26124,522500,-10.1695
26127,522550,-7.825
26129,522600,-6.0879
26132,522650,-7.4585
26134,522700,-6.805
26137,522750,-6.293
26139,522800,-11.1217
26142,522850,-8.5138
26144,522900,-5.483
26147,522950,-8.4504
26149,523000,-6.4523
26152,523050,-7.5129
26154,523100,-4.9197
26157,523150,-6.0675
26159,523200,-5.7816
26162,523250,-7.7655
26164,523300,-6.7136
26167,523350,-9.4165
26169,523400,-7.263
26172,523450,-5.772
26174,523500,-6.3511
26177,523550,-10.1315
26179,523600,-9.3273
26182,523650,-7.9209
26184,523700,-5.0841
26187,523750,-8.0808
26189,523800,-9.2938
26192,523850,-6.3901
26194,523900,-5.4456
26197,523950,-9.4989
26199,524000,-9.6592
26202,524050,-8.0716
26204,524100,-9.0734
26207,524150,-7.2294
26209,524200,-6.0359
26212,524250,-8.9382
26214,524300,-7.0213
26217,524350,-8.3498
26219,524400,-8.6762
26222,524450,-8.8005
26224,524500,-5.109
26227,524550,-7.3623
26229,524600,-7.3245
26232,524650,-7.5731
26234,524700,-5.6577
26237,524750,-7.4593
26239,524800,-6.5052
26242,524850,-10.0892
26244,524900,-8.6882
26247,524950,-6.8664
26249,525000,-6.4499
26252,525050,-8.6549
26254,525100,-6.9118
26257,525150,-9.7985
26259,525200,-8.5047
26262,525250,-5.907
26264,525300,-6.8119
26267,525350,-6.7296
26269,525400,-9.057
26272,525450,-6.7935
26274,525500,-9.0532
26277,525550,-8.9599
26279,525600,-7.2428
26282,525650,-7.5749
26284,525700,-7.3399
26287,525750,-7.1044
26289,525800,-7.3162
26292,525850,-5.6825
26294,525900,-6.746
26297,525950,-7.1516
26299,526000,-6.175
26302,526050,-7.2877
26304,526100,-6.2725
26307,526150,-6.756
26309,526200,-7.0082
26312,526250,-6.2492
26314,526300,-6.4316
26317,526350,-11.1823
26319,526400,-8.5702
26322,526450,-9.2317
26324,526500,-8.2906
26327,526550,-6.8085
26329,526600,-7.8355
26332,526650,-6.9852
26334,526700,-8.4602
26337,526750,-7.8769
26339,526800,-7.3156
26342,526850,-6.0414
26344,526900,-10.3107
26347,526950,-7.5454
26349,527000,-7.0508
26352,527050,-8.369
26354,527100,-6.8786
26357,527150,-6.1393
26359,527200,-7.6813
26362,527250,-6.755
26364,527300,-6.0376
26367,527350,-7.4697
26369,527400,-7.0169
26372,527450,-6.0065
26374,527500,-8.1598
26377,527550,-5.8555
26379,527600,-13.4759
26382,527650,-6.4541
26384,527700,-6.225
26387,527750,-7.8291
26389,527800,-5.5661
26392,527850,-8.2207
26394,527900,-7.6648
26397,527950,-7.2867
26399,528000,-6.0474
26402,528050,-6.6436
26404,528100,-7.7007
26407,528150,-10.0827
26409,528200,-8.0443
26412,528250,-6.9858
26414,528300,-5.1181
26417,528350,-6.2544
26419,528400,-6.3407
26422,528450,-8.1984
26424,528500,-5.5362
26427,528550,-6.6462
26429,528600,-8.0084
26432,528650,-6.3354
26434,528700,-8.8785
26437,528750,-10.9623
26439,528800,-7.7857
26442,528850,-5.8646
26444,528900,-6.0532
26447,528950,-8.6496
26449,529000,-9.5536
26452,529050,-6.3666
26454,529100,-7.5778
26457,529150,-6.7139
26459,529200,-6.891
26462,529250,-8.6695
26464,529300,-7.0685
26467,529350,-7.5416
26469,529400,-7.3235
26472,529450,-6.599
26474,529500,-12.23
26477,529550,-7.3488
26479,529600,-6.8769
26482,529650,-8.3775
26484,529700,-6.7689
26487,529750,-8.0026
26489,529800,-5.661
26492,529850,-6.5464
26494,529900,-7.3289
26497,529950,-9.7041
26499,530000,-7.0004
26502,530050,-6.5985
26504,530100,-7.2787
26507,530150,-5.8524
26509,530200,-10.8952
26512,530250,-5.7894
26514,530300,-8.8558
26517,530350,-7.5766
26519,530400,-6.9571
26522,530450,-7.8379
26524,530500,-5.3885
26527,530550,-6.2311
26529,530600,-6.033
26532,530650,-8.7233
26534,530700,-7.8877
26537,530750,-8.5875
26539,530800,-7.507
26542,530850,-6.7203
26544,530900,-7.9851
26547,530950,-7.634
26549,531000,-11.609
26552,531050,-9.0488
26554,531100,-5.7293
26557,531150,-8.1278
26559,531200,-6.4765
26562,531250,-6.1645
26564,531300,-7.4747
26567,531350,-7.1778
26569,531400,-6.4102
26572,531450,-8.4149
26574,531500,-5.5893
26577,531550,-8.8606
26579,531600,-9.9195
26582,531650,-7.4025
26584,531700,-7.6019
26587,531750,-7.7723
26589,531800,-7.3843
26592,531850,-10.2983
26594,531900,-8.282
26597,531950,-5.9884
26599,532000,-9.648
26602,532050,-9.7481
26604,532100,-10.5542
26607,532150,-7.7527
26609,532200,-6.4465
26612,532250,-5.888
26614,532300,-10.0021
26617,532350,-6.9832
26619,532400,-6.1373
26622,532450,-7.7186
26624,532500,-6.7606
26627,532550,-9.8203
26629,532600,-6.737
26632,532650,-8.6374
26634,532700,-7.2128
26637,532750,-8.6927
26639,532800,-9.0216
26642,532850,-8.4669
26644,532900,-7.458
26647,532950,-7.4873
26649,533000,-8.8844
26652,533050,-7.8487
26654,533100,-8.2182
26657,533150,-7.5306
26659,533200,-6.3118
26662,533250,-8.0133
26664,533300,-7.5464
26667,533350,-8.8238
26669,533400,-6.157
26672,533450,-6.6137
26674,533500,-7.304
26677,533550,-9.0611
26679,533600,-7.9665
26682,533650,-6.9671
26684,533700,-10.9304
26687,533750,-6.9972
26689,533800,-5.996
26692,533850,-8.2447
26694,533900,-7.6698
26697,533950,-10.3763
26699,534000,-8.8763
26702,534050,-6.9737
26704,534100,-7.7019
26707,534150,-6.3366
26709,534200,-5.7891
26712,534250,-6.9106
26714,534300,-11.8646
26717,534350,-8.9853
26719,534400,-8.4051
26722,534450,-8.1952
26724,534500,-8.4963
26727,534550,-8.2831
26729,534600,-8.9364
26732,534650,-7.519
26734,534700,-8.4979
26737,534750,-8.1291
26739,534800,-7.7166
26742,534850,-7.8406
26744,534900,-5.6997
26747,534950,-8.3843
26749,535000,-8.556
26752,535050,-8.7237
26754,535100,-7.7685
26757,535150,-8.2015
26759,535200,-6.5702
26762,535250,-7.3817
26764,535300,-6.6831
26767,535350,-7.0821
26769,535400,-6.5554
26772,535450,-7.0378
26774,535500,-7.0333
26777,535550,-7.0433
26779,535600,-6.1693
26782,535650,-10.7429
26784,535700,-6.7794
26787,535750,-7.3683
26789,535800,-8.4541
26792,535850,-5.4137
26794,535900,-5.572
26797,535950,-6.6028
26799,536000,-8.1196
26802,536050,-6.7787
26804,536100,-8.0205
26807,536150,-7.6574
26809,536200,-5.7302
26812,536250,-5.7283
26814,536300,-5.3406
26817,536350,-6.2032
26819,536400,-6.5703
26822,536450,-6.6129
26824,536500,-7.8488
26827,536550,-8.0497
26829,536600,-6.0465
26832,536650,-7.2401
26834,536700,-6.9544
26837,536750,-5.6654
26839,536800,-7.0918
26842,536850,-8.0661
26844,536900,-8.0239
26847,536950,-11.2639
26849,537000,-9.4499
26852,537050,-9.0858
26854,537100,-8.7396
26857,537150,-7.0935
26859,537200,-6.1801
26862,537250,-7.4381
26864,537300,-8.9238
26867,537350,-6.1636
26869,537400,-13.3287
26872,537450,-7.9375
26874,537500,-8.9935
26877,537550,-7.4307
26879,537600,-7.1164
26882,537650,-7.2715
26884,537700,-7.648
26887,537750,-10.4774
26889,537800,-10.0771
26892,537850,-6.6622
26894,537900,-7.8074
26897,537950,-8.0862
26899,538000,-5.4507
26902,538050,-6.4729
26904,538100,-8.5091
26907,538150,-7.1149
26909,538200,-8.1589
26912,538250,-8.2673
26914,538300,-6.1905
26917,538350,-9.6075
26919,538400,-8.8551
26922,538450,-9.6589
26924,538500,-9.8139
26927,538550,-9.0942
26929,538600,-8.6398
26932,538650,-6.6
26934,538700,-10.4546
26937,538750,-7.5489
26939,538800,-7.9304
26942,538850,-6.7806
26944,538900,-7.0058
26947,538950,-6.616
26949,539000,-5.9544
26952,539050,-8.057
26954,539100,-6.2061
26957,539150,-7.3751
26959,539200,-6.9623
26962,539250,-8.2365
26964,539300,-7.4427
26967,539350,-7.2204
26969,539400,-4.8625
26972,539450,-7.9504
26974,539500,-6.5516
26977,539550,-5.926
26979,539600,-7.8293
26982,539650,-10.3585
26984,539700,-6.9375
26987,539750,-6.997
26989,539800,-11.2274
26992,539850,-8.3064
26994,539900,-6.3819
26997,539950,-6.9184
26999,540000,-9.0111
27002,540050,-9.5296
27004,540100,-9.7594
27007,540150,-8.82
27009,540200,-10.1592
27012,540250,-7.273
27014,540300,-9.3284
27017,540350,-7.0163
27019,540400,-4.9516
27022,540450,-10.6164
27024,540500,-7.9197
27027,540550,-9.8265
27029,540600,-8.4432
27032,540650,-6.2147
27034,540700,-9.2908
27037,540750,-6.8788
27039,540800,-7.509
27042,540850,-8.3609
27044,540900,-6.6757
27047,540950,-8.3805
27049,541000,-7.9147
27052,541050,-5.3029
27054,541100,-7.4134
27057,541150,-6.5152
27059,541200,-6.233
27062,541250,-7.259
27064,541300,-7.6387
27067,541350,-8.3374
27069,541400,-5.7787
27072,541450,-6.6576
27074,541500,-6.7478
27077,541550,-6.4111
27079,541600,-8.582
27082,541650,-6.4119
27084,541700,-9.1937
27087,541750,-7.2878
27089,541800,-6.9939
27092,541850,-6.5425
27094,541900,-6.2397
27097,541950,-6.9839
27099,542000,-8.5914
27102,542050,-7.3687
27104,542100,-6.7931
27107,542150,-6.9848
27109,542200,-5.8197
27112,542250,-7.0799
27114,542300,-6.9921
27117,542350,-8.5039
27119,542400,-8.8544
27122,542450,-5.6979
27124,542500,-6.9167
27127,542550,-10.8367
27129,542600,-6.952
